Type,Magnitude,Place,Time,Updated,Ids,Coords,Felt,CDI,MMI,Alert,Tsunami,sig,rms,Size
earthquake,1.2,,2022-01-01 16:33:44.625,2022-01-28 19:07:56.913,ak0221wo0n2,"[-163.8044, 65.4236, 15.1]",,,,,0,22,0.8,13.131868131868131
earthquake,0.37,"8km WNW of Cobb, CA",2022-01-01 16:28:02.740,2022-01-01 16:41:11.424,nc73672231,"[-122.81633, 38.8460007, 1.56]",,,,,0,2,0.01,11.991758241758241
earthquake,0.84,"12km NW of The Geysers, CA",2022-01-01 16:27:32.690,2022-01-01 16:48:11.457,nc73672226,"[-122.8746643, 38.8408318, 2.26]",,,,,0,11,0.01,12.637362637362637
earthquake,1.4,"17 km W of Susitna North, Alaska",2022-01-01 16:21:16.914,2022-01-28 19:07:46.369,ak0221wl8x8,"[-150.1845, 62.15, 57.2]",,,,,0,30,0.57,13.406593406593407
earthquake,2.0,"10 km W of Lamont, Oklahoma",2022-01-01 16:17:19.129,2022-01-04 18:06:36.964,ok2022abec,"[-97.672, 36.70016667, 7.3]",1.0,3.1,,,0,62,0.26,14.23076923076923
earthquake,1.8,"59 km SSE of Adak, Alaska",2022-01-01 16:14:33.323,2022-01-28 19:07:56.692,ak0221wjx5w,"[-176.1595, 51.4251, 13.7]",,,,,0,50,0.33,13.956043956043956
earthquake,0.85,"7km WNW of Cobb, CA",2022-01-01 16:09:35.720,2022-01-01 16:23:11.327,nc73672221,"[-122.8010025, 38.8361664, 2.23]",,,,,0,11,0.01,12.651098901098901
earthquake,1.22,"14km N of Dixon Lane-Meadow Creek, CA",2022-01-01 16:06:24.560,2022-01-08 01:02:13.257,nc73672216,"[-118.4228333, 37.5136667, 8.31]",,,,,0,23,0.05,13.159340659340659
earthquake,1.48,"8 km N of Aberdeen Gardens, Washington",2022-01-01 15:57:49.570,2022-01-03 19:07:25.970,uw61800157,"[-123.764, 47.1351666666667, 36.03]",,,,,0,34,0.24,13.516483516483516
earthquake,2.6,"94 km ESE of King Salmon, Alaska",2022-01-01 15:55:11.896,2022-03-12 23:18:57.040,ak0221w789h,"[-155.066, 58.5132, 138.5]",,,,,0,104,0.61,15.054945054945055
earthquake,0.88,"7km WNW of Cobb, CA",2022-01-01 15:50:02.700,2022-01-01 17:28:10.789,nc73672211,"[-122.7986679, 38.8348351, 2.25]",,,,,0,12,0.01,12.692307692307692
earthquake,1.71,"12km S of Progreso, B.C., MX",2022-01-01 15:47:49.720,2022-01-07 02:01:16.089,ci39900607,"[-115.5895, 32.4683333, 3.86]",,,,,0,45,0.22,13.832417582417582
earthquake,0.72,"3km NNW of Palomar Observatory, CA",2022-01-01 15:43:49.680,2022-01-07 01:57:11.910,ci39900599,"[-116.877, 33.3791667, 7.13]",,,,,0,8,0.18,12.472527472527473
earthquake,1.5,"1 km SW of Susitna, Alaska",2022-01-01 15:36:36.161,2022-01-28 19:07:46.125,ak0221w37ia,"[-150.538, 61.5329, 59.1]",,,,,0,35,0.44,13.543956043956044
earthquake,0.72,"3km NNW of Palomar Observatory, CA",2022-01-01 15:36:34.660,2022-01-07 01:53:14.649,ci39900591,"[-116.8731667, 33.3775, 6.13]",,,,,0,8,0.18,12.472527472527473
earthquake,0.7,"37 km E of Condon, Montana",2022-01-01 15:25:07.510,2022-01-03 19:36:26.630,mb80535044,"[-113.2166667, 47.5835, 6.01]",,,,,0,8,0.03,12.445054945054945
earthquake,4.6,"245 km E of Rainbow Beach, Australia",2022-01-01 15:24:56.214,2022-03-12 23:19:16.040,us7000gbcs,"[155.5393, -26.0454, 10]",,,,,0,326,1.0,17.802197802197803
earthquake,1.7,"57 km WNW of Skwentna, Alaska",2022-01-01 15:20:50.496,2022-01-28 19:07:45.863,ak0221vztfk,"[-152.3098, 62.2739, 117.4]",,,,,0,44,0.36,13.81868131868132
earthquake,0.57,"17km WSW of Toms Place, CA",2022-01-01 15:16:20.240,2022-01-01 18:55:10.949,nc73672201,"[-118.8555, 37.4931667, 3.23]",,,,,0,5,0.12,12.266483516483516
earthquake,1.90999997,"10 km ENE of P?hala, Hawaii",2022-01-01 15:12:30.370,2022-01-01 15:15:38.070,hv72853492,"[-155.385162353516, 19.2391662597656, 31.4599990844727]",,,,,0,56,0.129999995,14.107142815934067
earthquake,4.5,"152 km SSE of Kokopo, Papua New Guinea",2022-01-01 15:08:31.705,2022-03-12 23:19:16.040,us7000gbct,"[152.8188, -5.6074, 10]",,,,,0,312,1.13,17.664835164835164
earthquake,1.1,"2km NNE of The Geysers, CA",2022-01-01 15:07:35.870,2022-01-01 17:01:11.877,nc73672196,"[-122.7493362, 38.7946663, 1.92]",,,,,0,19,0.03,12.994505494505495
earthquake,2.0,"15 km N of Rockport, Massachusetts",2022-01-01 15:02:07.064,2022-03-12 23:18:58.040,us7000g8c0,"[-70.5864, 42.796, 10]",5.0,3.4,,,0,63,0.35,14.23076923076923
earthquake,1.06,"1km NNW of The Geysers, CA",2022-01-01 15:01:22.200,2022-01-01 15:25:12.004,nc73672191,"[-122.7613297, 38.7888336, 1.45]",,,,,0,17,0.04,12.93956043956044
earthquake,1.1,"29 km SE of Mina, Nevada",2022-01-01 15:00:53.261,2022-01-20 23:34:47.535,nn00830838,"[-117.8944, 38.1894, 7.1]",,,,,0,19,0.0924,12.994505494505495
earthquake,0.46,"1km NW of The Geysers, CA",2022-01-01 14:57:45.660,2022-01-01 15:19:10.972,nc73672181,"[-122.7653351, 38.786499, 2.1]",,,,,0,3,0.02,12.115384615384615
earthquake,0.42,"17km WSW of Toms Place, CA",2022-01-01 14:57:41.930,2022-01-07 20:09:07.386,nc73672186,"[-118.8438333, 37.4773333, -0.52]",,,,,0,3,0.03,12.06043956043956
earthquake,0.93,"1km NW of Crockett, CA",2022-01-01 14:56:51.930,2022-01-06 12:14:07.614,nc73672176,"[-122.224, 38.0601667, 6.23]",,,,,0,13,0.08,12.760989010989011
earthquake,2.05,"1km NNW of The Geysers, CA",2022-01-01 14:53:23.970,2022-01-07 01:02:12.006,nc73672171,"[-122.7601667, 38.7893333, 1.59]",,,,,0,65,0.05,14.29945054945055
earthquake,1.75999999,"4 km SSE of P?hala, Hawaii",2022-01-01 14:51:00.960,2022-01-01 14:54:21.020,hv72853467,"[-155.464828491211, 19.1611671447754, 32.4000015258789]",,,,,0,48,0.109999999,13.901098887362638
earthquake,-0.4,"73 km NW of Ninilchik, Alaska",2022-01-01 14:36:45.930,2022-01-06 10:03:07.090,av91456221,"[-152.739166666667, 60.4418333333333, 6.78]",,,,,0,0,0.15,10.934065934065934
earthquake,1.81,"22 km NW of Stanley, Idaho",2022-01-01 14:31:29.270,2022-01-03 21:57:07.500,mb80535069,"[-115.1721667, 44.3311667, 3.76]",,,,,0,50,0.23,13.969780219780219
earthquake,4.4,"107 km N of Hihifo, Tonga",2022-01-01 14:26:29.679,2022-03-12 23:19:17.040,us7000gbd1,"[-173.7621, -14.9838, 10]",,,,,0,298,1.21,17.527472527472526
earthquake,0.65,"1km NNW of The Geysers, CA",2022-01-01 14:19:52.740,2022-01-01 15:53:11.153,nc73672166,"[-122.7633362, 38.7879982, 1.85]",,,,,0,6,0.03,12.376373626373626
earthquake,5.2,"Badakhshan, Afghanistan",2022-01-01 14:15:25.380,2022-06-23 20:03:48.222,us7000g8bl,"[71.1783, 36.59, 231.91]",2.0,3.4,,,0,417,0.93,18.626373626373628
earthquake,0.65,"3km NW of Palomar Observatory, CA",2022-01-01 14:04:54.330,2022-01-01 18:13:47.446,ci39900583,"[-116.8818333, 33.378, 5.77]",,,,,0,6,0.17,12.376373626373626
earthquake,0.34,"5km NW of The Geysers, CA",2022-01-01 14:03:04.670,2022-01-01 14:30:10.535,nc73672161,"[-122.7948303, 38.815834, 2.72]",,,,,0,2,0.01,11.95054945054945
earthquake,4.2,"79 km ENE of Yigo Village, Guam",2022-01-01 14:00:59.266,2022-03-12 23:19:17.040,us7000gbcu,"[145.5395, 13.8604, 57.4]",,,,,0,271,0.53,17.252747252747252
earthquake,0.34,"6km NW of The Geysers, CA",2022-01-01 14:00:04.810,2022-01-01 14:23:11.486,nc73672156,"[-122.796669, 38.8160019, 2.06]",,,,,0,2,0.02,11.95054945054945
earthquake,0.64,"2km NW of The Geysers, CA",2022-01-01 13:58:31.220,2022-01-01 14:16:11.435,nc73672151,"[-122.7689972, 38.7874985, 2.59]",,,,,0,6,0.02,12.362637362637363
earthquake,0.71,"81 km W of Adak, Alaska",2022-01-01 13:50:43.750,2022-01-06 09:53:15.790,av91456201,"[-177.821, 51.8548333333333, 2.99]",,,,,0,8,0.09,12.458791208791208
earthquake,4.3,south of the Kermadec Islands,2022-01-01 13:50:37.203,2022-03-12 23:19:16.040,us7000gbcq,"[-179.8089, -34.9913, 35]",,,,,0,284,0.59,17.39010989010989
earthquake,3.1,"65 km NW of San Felipe, Mexico",2022-01-01 13:44:57.081,2022-03-12 23:18:58.040,us7000g8bj,"[-115.3674, 31.3965, 21.03]",,,,,0,148,0.46,15.741758241758241
earthquake,2.21,"16 km SSE of Fern Forest, Hawaii",2022-01-01 13:39:42.330,2022-01-07 02:32:36.760,hv72853422,"[-155.065333333333, 19.3318333333333, 1.17]",,,,,0,75,0.18,14.51923076923077
earthquake,0.2,"3km SW of Anderson Springs, CA",2022-01-01 13:31:31.890,2022-01-07 20:07:37.688,nc73672141,"[-122.7168333, 38.7588333, 1.86]",,,,,0,1,0.03,11.758241758241759
earthquake,0.95,"8km NW of The Geysers, CA",2022-01-01 13:22:35.800,2022-01-01 13:37:56.487,nc73672136,"[-122.8160019, 38.8320007, 1.61]",1.0,0.0,,,0,14,0.02,12.788461538461538
earthquake,0.5,"9km SSW of Idyllwild, CA",2022-01-01 13:21:33.320,2022-01-04 17:02:12.103,ci39900567,"[-116.766, 33.6711667, 15.41]",,,,,0,4,0.07,12.170329670329672
earthquake,1.5,"23 km SE of Elim, Alaska",2022-01-01 13:21:05.649,2022-01-28 19:07:56.186,ak0221ut284,"[-161.9157, 64.4715, 7.9]",,,,,0,35,0.77,13.543956043956044
earthquake,0.99,"7km WSW of Lagunitas-Forest Knolls, CA",2022-01-01 13:14:59.000,2022-01-03 20:44:11.989,nc73672131,"[-122.762, 37.9968333, 5.57]",,,,,0,15,0.14,12.843406593406595
earthquake,0.21,"11 km NNE of Government Camp, Oregon",2022-01-01 13:06:26.300,2022-01-03 22:01:38.210,uw61800152,"[-121.714, 45.4035, 4.63]",,,,,0,1,0.1,11.771978021978022
earthquake,1.1,"42 km SE of Denali National Park, Alaska",2022-01-01 13:00:22.943,2022-01-28 19:07:45.635,ak0221uoljf,"[-151.014, 63.3227, 12.8]",,,,,0,19,0.97,12.994505494505495
earthquake,2.17000008,"3 km SSW of P?hala, Hawaii",2022-01-01 12:58:26.530,2022-01-01 13:01:32.910,hv72853392,"[-155.487335205078, 19.1730003356934, 32.189998626709]",,,,,0,72,0.140000001,14.464285824175825
earthquake,1.02,"10km WNW of The Geysers, CA",2022-01-01 12:55:18.910,2022-01-01 13:08:11.075,nc73672126,"[-122.8548355, 38.8224983, 2.53]",,,,,0,16,0.02,12.884615384615385
earthquake,1.4,"34 km SE of Mina, Nevada",2022-01-01 12:44:25.255,2022-01-03 22:18:21.060,nn00830835,"[-117.8018, 38.1953, 0]",,,,,0,30,0.2396,13.406593406593407
earthquake,0.51,"7km W of Cobb, CA",2022-01-01 12:35:52.520,2022-01-04 07:26:10.894,nc73672121,"[-122.807, 38.8345, 2.34]",,,,,0,4,0.02,12.184065934065934
earthquake,2.5,"34 km SE of Pedro Bay, Alaska",2022-01-01 12:33:23.402,2022-03-12 23:18:59.040,ak0221ua8j5,"[-153.6978, 59.5519, 126.5]",,,,,0,96,0.53,14.917582417582416
earthquake,2.21,"12km W of Templeton, CA",2022-01-01 12:19:38.450,2022-01-04 12:19:11.844,nc73672116,"[-120.8346667, 35.5463333, 6.95]",,,,,0,75,0.09,14.51923076923077
earthquake,5.1,South Sandwich Islands region,2022-01-01 12:16:04.696,2022-03-12 23:18:59.040,us7000g8bd,"[-26.2261, -56.4752, 35]",,,,,0,400,0.64,18.48901098901099
earthquake,1.12,"10km WNW of The Geysers, CA",2022-01-01 12:15:12.910,2022-01-06 05:30:10.802,nc73672111,"[-122.8535, 38.8263333, 2.74]",,,,,0,19,0.04,13.021978021978022
earthquake,0.68,"10km NNW of Anza, CA",2022-01-01 12:14:58.830,2022-01-07 01:49:12.624,ci39900551,"[-116.6993333, 33.6428333, 13.72]",,,,,0,7,0.1,12.417582417582418
earthquake,0.64,"10km WNW of The Geysers, CA",2022-01-01 12:13:05.380,2022-01-01 12:30:10.523,nc73672106,"[-122.8538361, 38.8260002, 2.58]",,,,,0,6,0.02,12.362637362637363
earthquake,1.9,"57 km WNW of Akhiok, Alaska",2022-01-01 12:06:33.330,2022-01-28 19:07:55.962,ak0221u4h0l,"[-155.0478, 57.1325, 50.7]",,,,,0,56,0.3,14.093406593406593
earthquake,1.17,"8km NW of The Geysers, CA",2022-01-01 12:06:05.700,2022-01-01 14:16:10.434,nc73672101,"[-122.8219986, 38.8251648, 1.03]",,,,,0,21,0.02,13.090659340659341
earthquake,1.3,"17 km SSE of Anchorage, Alaska",2022-01-01 12:01:29.081,2022-01-28 19:07:55.732,ak0221u3e3w,"[-149.7521, 61.0739, 37.5]",,,,,0,26,0.47,13.269230769230768
earthquake,0.51,"4km WNW of Cobb, CA",2022-01-01 11:56:13.150,2022-01-06 02:31:11.614,nc73672091,"[-122.7718333, 38.8363333, 1.95]",,,,,0,4,0.03,12.184065934065934
earthquake,1.0,"64 km SE of Denali National Park, Alaska",2022-01-01 11:42:17.207,2022-01-28 19:07:55.509,ak0221tqpy0,"[-150.7008, 63.1953, 3.9]",,,,,0,15,0.66,12.857142857142858
earthquake,1.16,"11km SE of Trona, CA",2022-01-01 11:40:50.390,2022-01-07 01:46:39.608,ci39900543,"[-117.3028333, 35.689, 5.22]",,,,,0,21,0.16,13.076923076923077
earthquake,1.16,"7 km ENE of Acme, Washington",2022-01-01 11:31:52.710,2022-01-03 21:40:07.450,uw61800147,"[-122.112833333333, 48.7511666666667, 9.95]",,,,,0,21,0.15,13.076923076923077
earthquake,1.6,"20 km E of Skwentna, Alaska",2022-01-01 11:24:15.034,2022-01-28 19:07:45.062,ak0221tmuuh,"[-150.9994, 62.0003, 64.1]",,,,,0,39,0.42,13.681318681318682
earthquake,1.18,"8km WNW of Cobb, CA",2022-01-01 11:21:40.970,2022-01-06 04:37:10.425,nc73672086,"[-122.8101667, 38.8436667, 1.07]",,,,,0,21,0.04,13.104395604395604
earthquake,1.96,"9 km N of Lindsay, Oklahoma",2022-01-01 11:15:47.100,2022-01-04 17:51:56.993,ok2022aaui,"[-97.5935, 34.91966667, 5.97]",,,,,0,59,0.36,14.175824175824175
earthquake,0.62,"2km NW of The Geysers, CA",2022-01-01 11:14:56.050,2022-01-01 11:29:11.020,nc73672081,"[-122.7703323, 38.7868347, 2.14]",,,,,0,6,0.03,12.335164835164836
earthquake,1.58,"5km NE of Larkfield-Wikiup, CA",2022-01-01 11:09:31.740,2022-01-04 09:43:10.944,nc73672076,"[-122.7141667, 38.5483333, 6.41]",,,,,0,38,0.1,13.653846153846153
earthquake,4.4,"247 km SSE of Tabiauan, Philippines",2022-01-01 11:04:40.090,2022-03-12 23:18:59.040,us7000g8az,"[122.581, 3.9011, 592.07]",,,,,0,298,0.76,17.527472527472526
earthquake,1.5,"34 km ENE of Susitna North, Alaska",2022-01-01 11:01:00.909,2022-01-28 19:07:44.793,ak0221thw9z,"[-149.2211, 62.2454, 36.1]",,,,,0,35,0.45,13.543956043956044
earthquake,1.73,"9 km ENE of P?hala, Hawaii",2022-01-01 11:00:57.700,2022-01-01 11:06:27.980,hv72853322,"[-155.397506713867, 19.25, 30.3700008392334]",,,,,0,46,0.109999999,13.85989010989011
earthquake,1.09,"21km ESE of Anza, CA",2022-01-01 10:58:38.300,2022-01-01 18:15:48.080,ci39900535,"[-116.4571667, 33.4941667, 5.48]",,,,,0,18,0.21,12.98076923076923
earthquake,2.68,"12km SSE of Bodie, CA",2022-01-01 10:48:40.700,2022-03-12 23:18:56.040,nc73672071,"[-118.9556667, 38.1096667, 16.63]",,,,,0,110,0.15,15.164835164835164
earthquake,1.28,"7km SSE of Portola Valley, CA",2022-01-01 10:42:15.470,2022-01-06 02:47:11.699,nc73672066,"[-122.1938333, 37.3328333, 9.02]",,,,,0,25,0.09,13.241758241758241
earthquake,0.36,"1km NNW of The Geysers, CA",2022-01-01 10:41:09.170,2022-01-01 11:00:10.522,nc73672061,"[-122.7614975, 38.7893333, 1.75]",,,,,0,2,0.01,11.978021978021978
earthquake,1.84,"11km SSW of Ferndale, CA",2022-01-01 10:41:05.220,2022-01-04 00:56:11.354,nc73672056,"[-124.3128333, 40.4821667, 18.76]",,,,,0,52,0.09,14.010989010989011
earthquake,4.4,"4 km SE of Catarina, Guatemala",2022-01-01 10:35:01.615,2022-03-12 23:18:59.040,us7000g8av,"[-92.0444, 14.8283, 103.82]",,,,,0,298,0.72,17.527472527472526
earthquake,2.8,"199 km SSW of Atka, Alaska",2022-01-01 10:34:48.252,2022-03-12 23:19:25.040,us7000gfyx,"[-174.8148, 50.4481, 10]",,,,,0,121,0.63,15.329670329670328
earthquake,1.0,"103 km S of McCarthy, Alaska",2022-01-01 10:32:41.526,2022-01-28 19:07:55.062,ak0221t3720,"[-142.9051, 60.5034, 10]",,,,,0,15,0.43,12.857142857142858
earthquake,1.2,"31 km N of Petersville, Alaska",2022-01-01 10:31:28.310,2022-01-28 19:07:54.837,ak0221t2ybj,"[-150.8708, 62.778, 83.6]",,,,,0,22,0.6,13.131868131868131
earthquake,0.8,"18 km NNW of Sutcliffe, Nevada",2022-01-01 10:29:44.435,2022-01-04 21:50:11.201,nn00830990,"[-119.7091, 40.0947, 16.1]",,,,,0,10,0.1883,12.582417582417582
earthquake,0.2,"23 km N of Sutcliffe, Nevada",2022-01-01 10:24:43.597,2022-01-04 21:44:00.462,nn00830989,"[-119.6184, 40.1593, 4.5]",,,,,0,1,0.027,11.758241758241759
earthquake,1.23,"22km SW of Little Lake, CA",2022-01-01 10:23:15.200,2022-01-01 18:15:51.670,ci39900527,"[-118.052, 35.7746667, 10.51]",,,,,0,23,0.1,13.173076923076923
earthquake,1.14,"2km ESE of Loma Linda, CA",2022-01-01 10:20:54.290,2022-01-07 01:43:49.591,ci39900519,"[-117.2366667, 34.0378333, 18.18]",,,,,0,20,0.16,13.04945054945055
earthquake,0.85,"8km W of Cobb, CA",2022-01-01 10:19:19.560,2022-01-01 10:31:11.387,nc73672051,"[-122.8095016, 38.8333321, 2.32]",,,,,0,11,0.03,12.651098901098901
earthquake,1.9,"44 km W of Anchor Point, Alaska",2022-01-01 10:17:00.424,2022-01-28 19:07:54.585,ak0221szw56,"[-152.6274, 59.8229, 83.9]",,,,,0,56,0.41,14.093406593406593
earthquake,2.4,"34 km SE of Mina, Nevada",2022-01-01 09:47:04.150,2022-01-03 20:26:04.508,nn00830830,"[-117.8186, 38.1771, 7.3]",,,,,0,89,0.1341,14.780219780219781
earthquake,4.2,"102 km NNE of Tobelo, Indonesia",2022-01-01 09:46:29.654,2022-03-12 23:19:16.040,us7000gbcp,"[128.2039, 2.636, 152.56]",,,,,0,271,0.42,17.252747252747252
earthquake,2.3,"35 km SE of Mina, Nevada",2022-01-01 09:42:08.789,2022-01-03 19:02:31.096,nn00830828,"[-117.8189, 38.1705, 9.2]",,,,,0,81,0.096,14.642857142857142
earthquake,1.69,"22 km WNW of Stanley, Idaho",2022-01-01 09:36:02.500,2022-01-03 21:50:32.530,mb80535064,"[-115.1885, 44.319, 8.73]",,,,,0,44,0.27,13.804945054945055
earthquake,0.78,"2km E of The Geysers, CA",2022-01-01 09:35:02.430,2022-01-01 10:06:11.227,nc73672031,"[-122.7271652, 38.776001, 1.56]",,,,,0,9,0.03,12.554945054945055
earthquake,1.14,"2km E of The Geysers, CA",2022-01-01 09:34:36.120,2022-01-01 11:32:12.248,nc73672016,"[-122.7275009, 38.7786674, 1.3]",,,,,0,20,0.05,13.04945054945055
earthquake,2.67,"2km E of The Geysers, CA",2022-01-01 09:33:48.700,2022-03-12 23:18:56.040,nc73672011,"[-122.728, 38.7745, 1.53]",6.0,3.8,,,0,112,0.08,15.151098901098901
earthquake,0.48,"3km E of The Geysers, CA",2022-01-01 09:33:39.860,2022-01-01 10:00:11.190,nc73672026,"[-122.7258301, 38.7734985, 1.56]",,,,,0,4,0.03,12.142857142857142
earthquake,2.05999994,"8 km ENE of P?hala, Hawaii",2022-01-01 09:28:52.130,2022-01-01 09:32:06.740,hv72853237,"[-155.397994995117, 19.220666885376, 31.0300006866455]",,,,,0,65,0.119999997,14.313186730769232
earthquake,1.87,"3 km SSE of P?hala, Hawaii",2022-01-01 09:25:10.660,2022-01-01 09:28:30.910,hv72853232,"[-155.464660644531, 19.1725006103516, 34.9199981689453]",,,,,0,54,0.119999997,14.052197802197803
earthquake,4.8,"85 km NE of Yonakuni, Japan",2022-01-01 09:14:51.854,2022-03-12 23:18:59.040,us7000g8am,"[123.475, 25.1059, 10]",,,,,0,354,0.59,18.076923076923077
earthquake,2.09,"10 km SW of Whitefish, Montana",2022-01-01 09:11:43.360,2022-01-01 16:29:46.020,mb80534949,"[-114.4496667, 48.3571667, 15.84]",,,,,0,67,0.12,14.354395604395604
earthquake,4.4,northern Mid-Atlantic Ridge,2022-01-01 09:08:27.596,2022-03-12 23:19:16.040,us7000gbcn,"[-28.1771, 44.6463, 10]",,,,,0,298,0.75,17.527472527472526
earthquake,5.6,southeast of Easter Island,2022-01-01 09:08:09.823,2022-03-12 23:18:59.040,us7000g8ak,"[-100.538, -36.1658, 10]",,,0.0,green,0,482,0.49,19.175824175824175
earthquake,0.96,"13km E of Coso Junction, CA",2022-01-01 09:07:21.140,2022-01-04 16:48:39.982,ci39900511,"[-117.8036667, 36.0313333, 1.54]",,,,,0,14,0.08,12.802197802197803
earthquake,1.5,"36 km WNW of Tyonek, Alaska",2022-01-01 09:01:58.510,2022-01-28 19:07:54.341,ak0221sb5kb,"[-151.7485, 61.2021, 77.9]",,,,,0,35,0.68,13.543956043956044
earthquake,1.9,"16 km WNW of Gabbs, Nevada",2022-01-01 08:58:00.085,2022-01-01 09:01:23.696,nn00830825,"[-118.1077, 38.9086, 10]",,,,,0,56,0.2734,14.093406593406593
earthquake,0.75,"8 km SSW of Morton, Washington",2022-01-01 08:49:03.910,2022-01-03 22:33:01.310,uw61800142,"[-122.3255, 46.4916666666667, 18.42]",,,,,0,9,0.14,12.513736263736263
earthquake,2.35,"24 km NW of Stanley, Idaho",2022-01-01 08:47:56.950,2022-01-01 17:03:54.270,mb80534939,"[-115.1778333, 44.3515, 8.37]",,,,,0,85,0.19,14.711538461538462
earthquake,0.4,"1km WNW of Parkfield, CA",2022-01-01 08:43:29.670,2022-01-06 01:07:11.077,nc73672001,"[-120.442, 35.9, 4.72]",,,,,0,2,0.07,12.032967032967033
earthquake,2.32,"66 km NNE of Kelly, Wyoming",2022-01-01 08:36:45.560,2022-01-03 17:10:35.310,uu60475807,"[-110.2561667, 44.1581667, 10.67]",,,,,0,83,0.17,14.67032967032967
earthquake,1.5,"15 km S of Schurz, Nevada",2022-01-01 08:30:17.448,2022-01-05 20:41:40.888,nn00830821,"[-118.8107, 38.8103, 4.4]",,,,,0,35,0.1932,13.543956043956044
earthquake,4.6,"73 km NE of Yonakuni, Japan",2022-01-01 08:27:57.146,2022-03-12 23:18:59.040,us7000g8ad,"[123.4055, 25.0174, 10]",,,,,0,326,0.93,17.802197802197803
earthquake,1.0,"35 km NNE of Beatty, Nevada",2022-01-01 08:27:21.547,2022-01-21 00:24:39.581,nn00830820,"[-116.5445, 37.1768, 10.1]",,,,,0,15,0.1412,12.857142857142858
earthquake,0.42,"15km WSW of Toms Place, CA",2022-01-01 08:24:56.960,2022-01-01 18:17:11.135,nc73671986,"[-118.8418333, 37.516, 8.06]",,,,,0,3,0.04,12.06043956043956
earthquake,2.68,"3 km SW of Indios, Puerto Rico",2022-01-01 08:24:30.170,2022-01-01 08:53:24.604,pr2022001000,"[-66.8366, 17.9698, 18]",,,,,0,110,0.18,15.164835164835164
earthquake,0.51,"6km W of Cobb, CA",2022-01-01 08:10:43.110,2022-01-06 00:58:11.025,nc73671981,"[-122.7896667, 38.8286667, 1.27]",,,,,0,4,0.05,12.184065934065934
earthquake,1.2,"21 km NNW of Sutcliffe, Nevada",2022-01-01 08:10:42.729,2022-01-04 21:15:53.182,nn00830979,"[-119.6566, 40.1412, 6.2]",,,,,0,22,0.1453,13.131868131868131
earthquake,1.45,"13km ENE of Ridgecrest, CA",2022-01-01 08:10:40.760,2022-01-01 18:16:09.767,ci39900503,"[-117.5465, 35.678, 11.03]",1.0,2.0,,,0,33,0.16,13.475274725274726
earthquake,1.2,"7 km S of Walker, California",2022-01-01 08:09:49.463,2022-01-04 20:01:32.205,nn00830977,"[-119.4624, 38.4527, 10.1]",,,,,0,22,0.1323,13.131868131868131
earthquake,0.3,"7 km SSE of Walker, California",2022-01-01 08:09:28.165,2022-01-04 20:01:27.820,nn00830975,"[-119.4545, 38.451, 10.5]",,,,,0,1,0.126,11.895604395604396
earthquake,1.68,"6 km E of Townsend, Tennessee",2022-01-01 08:08:39.870,2022-01-02 11:47:33.045,se60141743,"[-83.6843333, 35.6738333, 10.07]",1.0,2.2,,,0,44,0.06,13.791208791208792
earthquake,-0.88,"61 km ENE of Pedro Bay, Alaska",2022-01-01 08:05:37.200,2022-01-08 23:02:49.740,av91456121,"[-153.105166666667, 60.0163333333333, -0.55]",,,,,0,0,0.13,10.274725274725276
earthquake,1.6,"6 km W of Venetie, Alaska",2022-01-01 07:40:06.198,2022-01-28 19:07:54.114,ak0221rcj8r,"[-146.5763, 67.016, 16.9]",,,,,0,39,0.63,13.681318681318682
earthquake,4.4,South Sandwich Islands region,2022-01-01 07:36:56.526,2022-03-12 23:19:16.040,us7000gbck,"[-26.6803, -60.0734, 19.18]",,,,,0,298,0.9,17.527472527472526
earthquake,1.72,"28km NW of California City, CA",2022-01-01 07:30:11.830,2022-01-01 18:16:56.100,ci39900487,"[-118.1906667, 35.3095, 1.04]",,,,,0,46,0.18,13.846153846153847
earthquake,1.59,"12km NE of Ocotillo Wells, CA",2022-01-01 07:26:43.140,2022-01-07 01:40:17.000,ci39900479,"[-116.0443333, 33.221, 9.87]",,,,,0,39,0.23,13.667582417582418
earthquake,0.35,"6km W of Cobb, CA",2022-01-01 07:21:47.110,2022-01-01 07:36:19.613,nc73671956,"[-122.7894974, 38.8274994, 1.61]",,,,,0,2,0.01,11.964285714285715
earthquake,3.29,"1km W of Parkfield, CA",2022-01-01 07:10:48.010,2022-03-12 23:18:59.040,nc73671951,"[-120.441, 35.8995, 5.65]",34.0,5.3,4.157,,0,185,0.1,16.002747252747252
